reporterCode,partnerCode,200001,200002,200003,200004,200005,200006,200007,200008,200009,200010,200011,200012,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212
12,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136456100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152237915.0,112686237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117565980.0,,,,,,,120027450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119520440.0,182465386.0,,,,,,,,,,,,,192084230.0,106054490.0,111839009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126437034.73,,,,,,,,,,,,,,,,,,,,,196650400.0,248961150.0,252861950.0,115848000.0,,,,,113149830.0,,,,255236640.0,278284660.0,173241600.0,,132271000.0,,,165582500.0,175747050.0,,,,,207692750.0,197629300.0,122540200.0,,,,,,,,,,202305500.0,178301000.0,153138000.0,
36,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120336000.0,,,,,,,,,,,,,122661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179660317.83,169523629.4,224243825.21,188630000.0,179340402.1,223105702.1,162542602.1,154502600.0,133964151.0,108906622.1,,108681002.1,115436502.09,111439702.09,,,138421802.09,106901803.14,119435908.67,172159102.09,187510857.3,173800000.0,191777102.09,225911120.86,190124732.1,177131990.0,172695726.94,183093799.4,206010133.4,211021214.2,177632695.0,160642505.7,194585316.3,163496608.0,173760944.21,195253478.4,151980204.19,184337449.9,189902422.1,193812280.8,177892677.9,155864920.64,153307132.77,163607818.51,145491639.99,175142754.2,164217039.06,188100470.0,123910887.0,148702396.8,149649260.0,146484520.0,142205984.0,151167370.0,155266988.6,164244083.3,199875440.0,176188805.0,189742611.0,189639189.8,172100472.0,167128123.4,182201790.0,162716672.16,158706373.82,200688666.69,170928505.0,147066420.66,185008220.0,191882049.0,200652570.6,208393427.0,212829827.0,236674617.0,236587058.6,252903960.0,249738817.2,244750988.0,205186413.05,189537400.12,259140282.7,196058668.2,207222201.0,215648347.17,196980237.65,172737537.0,244284570.6,209535921.7,249829996.8,269795668.62,219703880.7,208076947.8,220490864.0,228486321.0,265450812.79,230906900.8,211893840.0,262104527.1,295566122.5,244181196.29,284370583.9,294650624.67,230001822.9,220734901.5,213935251.3,235720891.25,246572777.5,206846239.3,229630341.08,227898945.8,232346425.5,256877637.43,271361598.5,227640475.66,272815096.04,186730275.2,229577286.1,232579063.33,223199180.0,199465728.1,228125485.0,184276287.88,201077922.23,222278247.18,165524449.98,242266279.15,195804422.85,190682279.33,241756021.68,208184480.0,195526996.4,193998897.5,183766713.6,200082667.54,219747747.43,233644372.39,276250475.0,254874071.66,194538299.23,239564425.65,237853967.92,204540403.3,209922987.2,232475661.95,196853117.1,234000485.09,274642060.5,207143639.7,247239061.2,244401593.6,171389609.0,178855355.0,207130996.7,161322517.0,196759096.5,214086376.5
56,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123547256.0,,,126370300.0,,,,,,,,,,,,,148263587.6,,,,,,,,,,106747915.3,,,,,,,,112188940.1,,,,,,,,,,,114371194.5,107648986.62,,,109940145.87,,121945482.44,,,,109957384.0,,118617082.0,116288300.35,,,,106901070.8,119627167.9,,117772700.0,,107468844.1,,112697825.0,119365772.0,124619268.09,,,127077228.0,,,130041152.0,124444868.8,,114502646.8,119961854.0,,138339187.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105503616.0,,,,,,,,,,,,,,,,,,,,,
72,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104808743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,32,504489530.0,731813210.0,704034473.0,526389000.0,652030600.0,580869470.0,691346140.0,694576030.0,493463030.0,747062140.0,415485245.0,466309920.0,715009562.0,485503340.0,726705940.0,489741500.0,696274220.0,514906070.0,669889870.0,539274839.0,612829390.0,439646540.0,368894970.0,527719958.0,504367266.0,713372238.0,584993136.0,647365150.0,466196880.0,586188950.0,532239720.0,368072930.0,211393170.0,218105040.0,207798640.0,382849560.0,565881061.0,579997447.0,649665130.0,569914050.0,483994756.0,443452657.0,366021870.0,415963020.0,387467910.0,362855490.0,320422050.0,385447200.0,370795897.0,397726401.0,462522618.0,278884360.0,411170320.0,428608857.0,446003832.0,395325610.0,377851195.0,354896200.0,353772850.0,375702650.0,283920920.0,375644655.0,360535108.0,529642620.0,,331589750.0,423455400.0,362122360.0,295276128.0,352971500.0,282186000.0,467231560.0,577783740.0,475459100.0,461864814.0,558523135.0,408140880.0,371794640.0,675882240.0,486008070.0,484764940.0,493700356.0,441023420.0,539276960.0,580508416.0,683089730.0,771253810.0,484655870.0,595910850.0,501030011.0,594405960.0,535015340.0,247820370.0,116526300.0,125182360.0,394927280.0,782424900.0,1075128800.0,448263680.0,135381900.0,,,116447700.0,150376649.0,331600200.0,401665000.0,360705100.0,369275430.0,388432680.0,394367970.0,582159745.0,295906100.0,301742220.0,371018940.0,,,,,264254700.0,439817070.0,382787058.0,516264640.0,383963690.0,369414570.0,336817720.0,450210200.0,318785560.0,308583520.0,163120170.0,,,257512800.0,351183300.0,349310740.0,319981800.0,443816200.0,443465440.0,266540000.0,479005840.0,337267530.0,458159400.0,245485450.0,480942120.0,371222530.0,,300485860.0,455544480.0,470941000.0,611714600.0,229904600.0,444025700.0,697883400.0,443971600.0,458430600.0,341572500.0,199812100.0,481857700.0,471647270.0,577049300.0,430890570.0,315589300.0,170764940.0,,,,,,,,129795000.0,260150400.0,276687990.0,233622200.0,144840800.0,140308100.0,,,,,106437900.0,269719860.0,387213300.0,406882100.0,310956500.0,318530100.0,375612100.0,414745500.0,233717370.0,309486300.0,320128600.0,267045800.0,205498800.0,136876200.0,222513900.0,466947600.0,301929100.0,270034100.0,427883300.0,445353100.0,320660100.0,422186300.0,142388200.0,356572970.0,436690860.0,399478000.0,423051080.0,501033190.0,371050330.0,437919010.0,388377190.0,385455540.0,535631200.0,427915890.0,367437910.0,442606920.0,363411240.0,618931400.0,410212140.0,456075940.0,656370580.0,374804030.0,492235970.0,540500100.0,537415360.0,518418370.0,426813910.0,373112760.0,520151690.0,576178790.0,561116590.0,603582070.0,506038140.0,326222390.0,387164394.0,458539380.0,375785110.0,354167780.0,387147010.0,268227160.0,589692710.0,615746710.0,460894650.0,605683110.0,705362830.0,397499660.0,345435590.0,409796650.0,297060730.0,248117970.0,185892070.0,,221445130.0,581618660.0,378723440.0,526658380.0,433979950.0,455504450.0,433989060.0,442046020.0,537901350.0,391345880.0,474914030.0,366500860.0,410602830.0,428316500.0,429242550.0,451260580.0,396949850.0,496846810.0,575201260.0,453984000.0,351271250.0,301187600.0,122573020.0,183516210.0,264560700.0
76,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107305300.0,,,,,,,,,,133099900.0,,,,,,,,,,,,,,,131480700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106601130.0,,,,,,,,,,,,,,108262630.0,,,,,,,,,,,,,,,,,,,,,,,112146840.0,119658500.0,,,,127236060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115805160.0,161532510.0,165613850.0,,112421630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217404850.0
76,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136683910.0,216907190.0,,,,,,,,,,,112105020.0,182593450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110415500.0,158023700.0,,,,,,,,136269500.0,350378000.0,328354200.0,,,,,,,,,,,,,,,,,,,,,,,,,136231700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472496100.0,491661810.0,543997100.0,500947100.0,474997010.0,316544600.0,190820700.0,188179300.0,127127200.0,124720000.0,,367530000.0,,,244841900.0,180312900.0,117950200.0,,,,,,,,,,,,,,,,,,,,,246194740.0,312256615.44,213425267.235,132907880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131430000.0,,171362090.0,,,,,,,,,,,,,,,,,,,,,,114270200.0,,,,
76,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132415650.0,115821640.0,,166907370.0,,,,,,,152854780.0,127801160.0,,,,,,134867600.0,176976010.0,172550400.0,,109493790.0,114008400.0,136801100.0,,,,,,,,,,,,,,,,,,,,,128000170.0,,,,,,,,,,,,,149131200.0,,,,211239200.0,,,,126498000.0,,120023920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247075000.0,,,,,,,,,219903200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113139600.0,,,,,,,,,,,,
124,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116857000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124956000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118278440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106193260.0,118699108.0,,,,,,,,,,,,,,,,
152,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121514780.0,,,,,,,,,,,,,,108564000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111404150.0,,
